,Price,Area,Location,No. of Bedrooms,Resale,ShoppingMall,ATM,School,Hospital,VaastuCompliant,City,Amenities,Furnitioned,Capacity(no. of people),clusters
6013,38.81,721,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6014,59.45,1131,Kil Ayanambakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6015,103.0,1124,Manapakkam,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6016,224.0,1451,Adyar,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6017,38.81,721,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6018,33.52,745,Kolapakkam,2.0,0,0.0,0.0,0.0,0.0,1.0,Chennai,1,0,4.0,0
6019,382.0,2640,Kilpauk,4.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,8.0,4
6020,223.0,1748,Anna Nagar,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0,2
6021,480.0,2527,Teynampet,4.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,8.0,4
6022,40.0,770,Perumbakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0,0
6023,59.91,950,Iyyappanthangal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6024,70.0,1150,Iyappanthangal,2.0,0,0.0,0.0,0.0,0.0,1.0,Chennai,1,0,4.0,0
6025,70.0,1140,Porur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6026,70.0,1140,Porur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6027,103.0,1302,Thoraipakkam OMR,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6028,47.05,886,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6029,77.77,1340,Kovur,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6030,39.96,762,Navallur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6031,68.5,1021,Mogappair,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6032,86.44,1017,Choolaimedu,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6033,86.44,1017,Choolaimedu,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6034,86.44,1017,Choolaimedu,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6035,86.44,1017,Choolaimedu,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6036,72.16,849,Choolaimedu,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6037,72.16,849,Choolaimedu,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6038,72.16,849,Choolaimedu,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6039,72.16,849,Choolaimedu,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6040,54.57,642,Choolaimedu,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6041,54.56,642,Choolaimedu,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6042,54.56,642,Choolaimedu,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6043,54.56,642,Choolaimedu,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6044,54.56,642,Choolaimedu,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6045,34.99,828,Selaiyur,2.0,1,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6046,34.99,828,Selaiyur,2.0,1,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6047,34.99,828,Selaiyur,2.0,1,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6048,34.99,828,Selaiyur,2.0,1,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6049,34.99,828,Selaiyur,2.0,1,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6050,44.91,998,Selaiyur,2.0,1,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6051,44.9,998,Selaiyur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6052,235.0,1569,Nungambakkam,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6053,38.81,721,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6054,59.45,1131,Kil Ayanambakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6055,93.95,1525,Iyyappanthangal,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,6.0,1
6056,47.0,1084,Pammal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6057,38.81,721,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6058,33.52,745,Kolapakkam,2.0,0,0.0,0.0,0.0,0.0,1.0,Chennai,1,0,4.0,0
6059,70.0,1150,Iyappanthangal,2.0,0,0.0,0.0,0.0,0.0,1.0,Chennai,1,0,4.0,0
6060,70.0,1140,Porur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6061,70.0,1140,Porur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6062,103.0,1302,Thoraipakkam OMR,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6063,103.0,1124,Manapakkam,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6064,66.0,1200,Pallikaranai,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,6.0,1
6065,33.99,912,Madambakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6066,33.99,912,Madambakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6067,33.99,912,Madambakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6068,33.99,912,Madambakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6069,33.99,912,Madambakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6070,34.0,912,Madambakkam,2.0,1,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6071,70.0,1000,Adyar,2.0,1,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6072,120.0,1445,Velachery,3.0,1,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,6.0,2
6073,120.0,1090,Adyar,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6074,34.0,855,Perumbakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6075,44.9,998,Selaiyur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6076,44.9,998,Selaiyur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6077,38.81,721,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6078,58.08,939,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6079,198.0,1808,Saidapet,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,6.0,1
6080,38.81,721,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6081,146.0,1334,Saidapet,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6082,34.0,855,Perumbakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6083,47.05,886,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6084,247.0,1491,Thoraipakkam OMR,4.0,0,0.0,0.0,0.0,0.0,1.0,Chennai,1,1,8.0,2
6085,33.44,880,Kundrathur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6086,49.0,920,Mogappair,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6087,144.0,834,Thoraipakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0,0
6088,47.05,886,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6089,77.77,1340,Kovur,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6090,39.96,762,Navallur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6091,68.5,1021,Mogappair,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6092,34.0,855,Perumbakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6093,58.08,939,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6094,254.0,1610,Anna Nagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,6.0,1
6095,47.05,886,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6096,54.09,1262,Thaiyur,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6097,49.0,920,Mogappair,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6098,247.0,1491,Thoraipakkam OMR,4.0,0,0.0,0.0,0.0,0.0,1.0,Chennai,1,1,8.0,2
6099,144.0,834,Thoraipakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0,0
6100,65.0,1480,Poonamallee,3.0,0,0.0,1.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6101,36.0,1000,Thaiyur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0,0
6102,33.99,912,Vengaivasal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6103,33.99,912,Vengaivasal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6104,33.99,912,Vengaivasal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6105,33.99,912,Vengaivasal,1.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,2.0,0
6106,33.99,912,Vengaivasal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6107,33.99,912,Vengaivasal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6108,33.99,912,Vengaivasal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6109,33.99,912,Vengaivasal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6110,63.24,1150,Pallikaranai,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,6.0,1
6111,63.25,1150,Pallikaranai,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,6.0,1
6112,33.99,912,Vengaivasal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6113,33.99,912,Vengaivasal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6114,33.99,912,Vengaivasal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6115,33.99,912,Vengaivasal,1.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,2.0,0
6116,33.99,912,Vengaivasal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6117,33.99,912,Vengaivasal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6118,33.99,912,Vengaivasal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6119,33.99,912,Vengaivasal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6120,63.24,1150,Pallikaranai,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,6.0,1
6121,63.25,1150,Pallikaranai,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,6.0,1
6122,63.24,1150,Pallikaranai,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,6.0,1
6123,65.98999,1200,Pallikaranai,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,6.0,1
6124,188.0,1255,K K Nagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6125,58.08,939,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6126,69.0,1157,Pazavanthangal,2.0,1,0.0,0.0,0.0,0.0,0.0,Chennai,0,1,4.0,0
6127,69.0,1157,Pazavanthangal,2.0,1,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6128,295.0,2684,Saidapet,4.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,8.0,4
6129,58.08,939,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6130,58.08,939,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6131,38.81,721,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6132,68.13,1017,Mogappair,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6133,24.56,646,Kundrathur,1.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,2.0,0
6134,54.75,913,Kovur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0,0
6135,190.0,1129,Thoraipakkam OMR,3.0,0,0.0,0.0,0.0,0.0,1.0,Chennai,1,1,6.0,2
6136,65.0,1480,Poonamallee,3.0,0,0.0,1.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6137,312.0,1750,Anna Nagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6138,133.0,858,Alandur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0,0
6139,31.48,787,Nanmangalam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0,0
6140,254.0,1610,Anna Nagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,6.0,1
6141,47.05,886,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6142,54.09,1262,Thaiyur,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6143,36.0,1000,Thaiyur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0,0
6144,110.0,1125,Kilpauk,2.0,1,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0,0
6145,27.97,666,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6146,27.97,666,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6147,28.06,668,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6148,28.06,668,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6149,27.89,664,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6150,27.89,664,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6151,27.59,657,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6152,39.86999,886,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6153,39.24,872,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6154,221.0,1503,Aminjikarai,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6155,57.37,927,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6156,266.0,1540,Anna Nagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,6.0,1
6157,110.0,1200,Kotturpuram,3.0,1,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,6.0,2
6158,248.0,1375,Anna Nagar,3.0,0,0.0,0.0,0.0,0.0,1.0,Chennai,1,1,6.0,2
6159,272.0,1525,Anna Nagar,3.0,0,0.0,0.0,0.0,0.0,1.0,Chennai,1,1,6.0,2
6160,27.97,666,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6161,27.97,666,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6162,28.06,668,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6163,28.06,668,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6164,27.89,664,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6165,27.89,664,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6166,27.59,657,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6167,27.59,657,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6168,27.43,653,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6169,27.43,653,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6170,27.55,656,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6171,27.55,656,Medavakkam,1.0,0,0.0,1.0,0.0,0.0,1.0,Chennai,1,0,2.0,0
6172,339.0,1875,Anna Nagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6173,280.0,1560,Anna Nagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6174,264.0,1500,Anna Nagar,3.0,0,0.0,0.0,0.0,0.0,1.0,Chennai,1,1,6.0,2
6175,274.0,1565,Anna Nagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6176,38.81,721,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6177,38.81,721,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6178,271.0,1520,Anna Nagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0,2
6179,39.86999,886,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6180,39.24,872,Ambattur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0,0
6181,266.0,1540,Anna Nagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,6.0,1
6182,110.0,1200,Kotturpuram,3.0,1,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,6.0,2
6183,248.0,1375,Anna Nagar,3.0,0,0.0,0.0,0.0,0.0,1.0,Chennai,1,1,6.0,2
6184,272.0,1525,Anna Nagar,3.0,0,0.0,0.0,0.0,0.0,1.0,Chennai,1,1,6.0,2
6185,69.68,1340,Nizampet,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
6186,290.0,3498,Hitech City,4.0,0,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
6187,65.9,1318,Manikonda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6188,57.39,1295,Alwal,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
6189,56.79,1145,Kukatpally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6190,60.99,1230,Nizampet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6191,70.0,1350,Manikonda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6192,41.98,1400,Gachibowli,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0,2
6193,99.0,2240,Tellapur,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
6194,98.0,1520,Gachibowli,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6195,89.03,1535,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
6196,63.0,1150,Hyder Nagar,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6197,63.0,1285,Mehdipatnam,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6198,90.0,1897,Tellapur,3.0,1,1.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
6199,111.0,1725,Narsingi,3.0,0,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,1,6.0,1
6200,115.0,1665,Khajaguda Nanakramguda Road,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0,2
6201,109.0,1592,Kukatpally,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
6202,86.25,1150,Madhapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6203,99.0,2240,Tellapur,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
6204,39.0,1050,Puppalaguda,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
6205,69.68,1340,Nizampet,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
6206,290.0,3498,Hitech City,4.0,0,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
6207,65.9,1318,Manikonda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6208,57.39,1295,Alwal,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
6209,56.79,1145,Kukatpally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6210,60.99,1230,Nizampet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6211,70.0,1350,Manikonda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6212,41.98,1400,Gachibowli,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0,2
6213,99.0,2240,Tellapur,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
6214,98.0,1520,Gachibowli,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6215,89.03,1535,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
6216,63.0,1150,Hyder Nagar,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6217,63.0,1285,Mehdipatnam,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6218,90.0,1897,Tellapur,3.0,1,1.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
6219,111.0,1725,Narsingi,3.0,0,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,1,6.0,1
6220,115.0,1665,Khajaguda Nanakramguda Road,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0,2
6221,109.0,1592,Kukatpally,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
6222,86.25,1150,Madhapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6223,99.0,2240,Tellapur,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
6224,39.0,1050,Puppalaguda,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
6225,78.0,1735,Puppalaguda,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0,2
6226,196.0,2800,Narsingi,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
6227,60.5,1050,Begumpet,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6228,61.5,1230,Kukatpally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6229,50.0,1175,Nizampet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
6230,47.6,1190,Nizampet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
6231,300.0,2956,Banjara Hills,4.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,8.0,2
6232,25.0,680,AS Rao Nagar,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
6233,59.0,1350,Pragathi Nagar Kukatpally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6234,97.0,1970,Miyapur,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0,2
6235,46.41,1105,Mallampet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6236,160.0,2005,Nanakramguda,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
6237,46.41,1105,Mallampet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6238,75.0,1406,Attapur,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
6239,61.4,1545,Alwal,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0,2
6240,105.0,1495,Nanakramguda,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,6.0,2
6241,72.0,1300,West Marredpally,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
6242,46.0,1200,Nizampet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
6243,104.0,1450,Hitech City,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
6244,95.0,1450,Banjara Hills,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
6245,99.42,1912,Narsingi,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
6246,92.5,1850,Manikonda,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
6247,45.0,1300,Puppalaguda,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
6248,96.0,1674,Kompally,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0,2
6249,86.0,1242,Sri Nagar Colony,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
6250,27.0,850,Hakimpet,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
